2025-06-19 16:05:48.362359	Avg_MHz	Busy%	Bzy_MHz	C3	C3%	CorWatt	PkgWatt
2025-06-19 16:11:29.978946	1511	27.99	5399	1158	69.63	34.60	64.63
2025-06-19 16:11:30.982560	1403	26.00	5398	1087	71.78	32.41	62.47
2025-06-19 16:11:31.990341	1359	25.31	5368	1136	72.01	30.99	60.91
2025-06-19 16:11:32.990891	1503	27.81	5404	1079	69.82	33.92	63.86
2025-06-19 16:11:33.998284	1365	25.44	5366	1057	71.87	30.50	60.18
2025-06-19 16:11:35.002376	1490	27.58	5401	1173	70.04	33.88	63.84
2025-06-19 16:11:36.006414	1354	25.11	5390	989	72.64	30.77	60.13
2025-06-19 16:11:37.014443	1343	24.90	5394	1012	73.00	30.12	59.48
2025-06-19 16:11:38.015049	1450	26.86	5399	1070	70.98	32.38	62.06
2025-06-19 16:11:39.015627	1418	26.27	5397	1289	69.17	32.02	61.86
2025-06-19 16:11:40.022349	1105	20.53	5382	1079	78.08	24.55	52.59
2025-06-19 16:11:41.022888	1342	24.81	5411	1087	73.35	30.25	59.14
2025-06-19 16:11:42.023494	1296	24.08	5383	1364	72.98	29.47	58.54
2025-06-19 16:11:43.030480	1369	25.45	5380	1159	72.79	29.69	59.05
2025-06-19 16:11:44.042391	1333	24.83	5367	1107	71.91	30.41	59.97
2025-06-19 16:11:45.042943	1367	25.25	5414	1067	73.05	30.89	60.17
2025-06-19 16:11:46.046385	1435	26.69	5376	1616	68.50	32.89	62.96
2025-06-19 16:11:47.050570	1382	25.59	5400	1109	71.82	31.26	60.84
2025-06-19 16:11:48.058438	1441	26.82	5372	1490	71.90	32.37	62.25
2025-06-19 16:11:49.058945	1472	27.25	5401	1305	70.14	34.27	64.31
2025-06-19 16:11:50.062345	1578	29.28	5389	3048	63.17	35.84	67.28
2025-06-19 16:11:51.070488	1531	28.40	5391	3450	67.91	34.77	65.37
2025-06-19 16:11:52.074610	1465	27.11	5403	1131	70.67	33.89	63.96
2025-06-19 16:11:53.075166	1417	26.29	5388	1332	71.77	32.32	62.14
2025-06-19 16:11:54.082342	1362	25.44	5353	2569	70.74	31.17	61.11
2025-06-19 16:11:55.092042	1262	23.41	5392	1221	75.26	28.29	57.11
2025-06-19 16:11:56.098471	1271	23.58	5389	1915	74.31	28.49	57.53
2025-06-19 16:11:57.099013	1321	24.42	5410	934	74.12	27.85	56.14
2025-06-19 16:11:58.099558	1478	27.41	5393	1088	70.10	33.75	63.88
2025-06-19 16:11:59.106381	1477	27.45	5382	1138	69.71	33.91	64.45
2025-06-19 16:12:00.114830	1468	27.31	5375	1727	71.33	33.61	63.87
2025-06-19 16:12:01.115379	1507	27.88	5405	2522	67.99	35.11	65.82
2025-06-19 16:12:02.126368	1292	23.99	5387	1914	73.73	29.38	58.56
2025-06-19 16:12:03.126876	1402	25.92	5407	1588	73.08	32.77	62.38
2025-06-19 16:12:04.130385	1417	26.35	5380	1458	71.18	32.70	62.95
2025-06-19 16:12:05.130942	1262	23.29	5420	798	75.54	27.83	56.27
2025-06-19 16:12:06.138405	1417	26.37	5374	1255	71.48	31.56	61.33
2025-06-19 16:12:07.142328	1165	21.51	5416	1131	76.41	26.57	54.86
2025-06-19 16:12:08.146376	1130	20.90	5407	912	78.44	24.97	52.67
2025-06-19 16:12:09.146927	1337	24.71	5412	1240	73.03	29.42	58.25
2025-06-19 16:12:10.150350	1460	27.05	5397	1109	70.07	33.22	63.22
2025-06-19 16:12:11.154626	1254	23.18	5408	902	75.30	28.60	57.30
2025-06-19 16:12:12.155237	1181	21.85	5405	889	76.10	26.28	54.35
2025-06-19 16:12:13.155757	1493	27.73	5385	1287	70.06	33.60	63.76
2025-06-19 16:12:14.162503	1330	24.75	5374	1358	72.88	30.32	59.85
2025-06-19 16:12:15.170396	1250	23.15	5398	905	75.23	28.42	57.25
2025-06-19 16:12:16.174645	1228	22.71	5409	1125	76.19	27.43	55.79
2025-06-19 16:12:17.178351	1056	19.66	5369	1242	78.00	23.89	49.81
2025-06-19 16:12:18.182629	1201	22.26	5395	1161	74.95	27.24	55.59
2025-06-19 16:12:19.186425	1048	19.43	5394	1063	79.15	23.27	50.75
2025-06-19 16:12:20.198372	957	17.70	5407	683	81.90	20.99	47.53
2025-06-19 16:12:21.200015	1197	22.12	5412	995	77.14	27.15	55.25
2025-06-19 16:12:22.202547	958	17.71	5410	816	81.88	20.98	48.01
2025-06-19 16:12:23.203074	1026	18.97	5409	724	80.04	22.44	49.74
2025-06-19 16:12:24.206328	995	18.39	5414	634	81.14	22.01	48.90
2025-06-19 16:12:25.209557	1227	22.69	5405	884	74.92	27.25	55.52
2025-06-19 16:12:26.210181	1285	23.87	5385	1269	74.94	28.46	57.42
2025-06-19 16:12:27.218324	1141	21.26	5366	1244	77.67	25.41	53.67
2025-06-19 16:12:28.218961	1311	24.25	5408	1315	73.18	29.54	58.62
2025-06-19 16:12:29.222557	1207	22.39	5388	999	75.85	27.17	55.90
2025-06-19 16:12:30.223165	982	18.12	5420	834	80.48	21.77	48.59
2025-06-19 16:12:31.226621	1012	18.67	5421	732	80.51	22.20	49.14
2025-06-19 16:12:32.227211	1008	18.58	5424	672	80.51	22.23	48.98
2025-06-19 16:12:33.233936	1372	25.49	5382	1154	69.90	30.82	60.17
2025-06-19 16:12:34.235273	1422	26.20	5425	1655	70.26	33.06	62.86
2025-06-19 16:12:35.246472	1198	22.28	5376	1296	74.29	27.08	55.73
2025-06-19 16:12:36.247127	1354	25.10	5396	1540	71.57	31.22	60.55
2025-06-19 16:12:37.247667	1270	23.54	5396	1123	72.72	29.07	57.85
2025-06-19 16:12:38.250584	1327	24.59	5396	2271	70.58	30.43	59.65
2025-06-19 16:12:39.251147	1244	23.07	5391	1168	73.81	28.61	57.35
2025-06-19 16:12:40.254633	1058	19.60	5401	1360	77.23	23.89	51.44
2025-06-19 16:12:41.255724	434	8.15	5333	720	87.84	9.64	27.03
2025-06-19 16:12:42.256992	56	1.11	5068	521	97.25	1.01	13.23
2025-06-19 16:12:43.258667	12	0.38	3153	400	99.26	0.08	8.23
2025-06-19 16:12:44.260298	7	0.26	2773	422	99.02	0.02	8.27
2025-06-19 16:12:45.261873	6	0.24	2654	307	98.74	0.01	7.68
2025-06-19 16:12:46.263457	6	0.24	2712	350	99.10	0.01	7.84
2025-06-19 16:12:47.264937	7	0.25	2716	363	98.74	0.02	8.12
2025-06-19 16:12:48.406457	9	0.35	2719	464	98.60	0.02	7.96
2025-06-19 16:12:49.267432	140	2.76	5067	2099	94.77	2.24	14.64
2025-06-19 16:12:50.269076	13	0.35	3806	431	96.72	0.09	11.14
2025-06-19 16:12:51.270653	8	0.23	3466	371	98.42	0.03	10.98
2025-06-19 16:12:52.271380	6	0.23	2791	291	98.40	0.01	8.52
2025-06-19 16:12:53.272912	50	1.02	4918	357	97.60	0.93	10.11
2025-06-19 16:12:54.274242	15	0.40	3682	426	99.34	0.15	9.50
2025-06-19 16:12:55.275241	8	0.23	3459	405	99.17	0.03	10.47
2025-06-19 16:12:56.275993	83	1.58	5223	439	97.50	1.60	14.12
2025-06-19 16:12:57.277023	7	0.19	3639	372	99.09	0.04	11.08
2025-06-19 16:12:58.278094	7	0.19	3920	361	97.85	0.04	10.92
2025-06-19 16:12:59.279126	9	0.27	3178	349	98.56	0.03	9.90
2025-06-19 16:13:00.280741	59	1.18	4998	367	97.69	1.14	11.49
2025-06-19 16:13:01.281736	39	0.82	4708	574	97.69	0.58	11.82
2025-06-19 16:13:02.282813	8	0.22	3514	399	99.71	0.03	9.17
2025-06-19 16:13:03.283826	87	1.71	5127	456	97.89	1.67	13.04
2025-06-19 16:13:04.284653	20	0.47	4146	417	99.27	0.25	10.82
2025-06-19 16:13:05.286196	22	0.47	4715	396	99.26	0.35	11.38
2025-06-19 16:13:06.287264	7	0.22	3348	404	99.59	0.02	9.98
2025-06-19 16:13:07.288279	25	0.51	4937	364	99.16	0.42	11.81
2025-06-19 16:13:08.294351	341	6.38	5348	1422	90.58	7.29	23.19
2025-06-19 16:13:09.302276	1173	21.73	5397	906	76.18	25.66	53.49
2025-06-19 16:13:10.306454	1417	26.11	5426	1764	69.84	31.87	60.97
2025-06-19 16:13:11.306990	1506	27.91	5396	1039	69.45	33.65	63.52
2025-06-19 16:13:12.318364	1496	27.87	5370	1292	67.68	33.84	64.05
2025-06-19 16:13:13.318922	1399	25.85	5411	2155	70.53	31.66	60.67
2025-06-19 16:13:14.320014	1454	26.95	5395	1770	68.96	32.66	62.13
2025-06-19 16:13:15.326348	1532	28.44	5386	1880	67.27	34.88	65.15
2025-06-19 16:13:16.333852	1565	29.10	5379	1595	67.34	35.45	65.83
2025-06-19 16:13:17.334358	1597	29.45	5421	2041	65.56	35.66	65.82
2025-06-19 16:13:18.334885	1548	28.75	5382	1350	66.58	34.45	64.71
2025-06-19 16:13:19.338666	865	16.11	5368	646	81.46	17.08	41.00
2025-06-19 16:13:20.339522	885	16.47	5375	6449	74.81	18.17	44.86
2025-06-19 16:13:21.340592	63	1.31	4846	587	97.21	1.12	13.84
2025-06-19 16:13:22.341198	59	1.21	4821	779	97.41	0.77	14.51
2025-06-19 16:13:23.342272	92	1.83	5009	572	97.69	1.70	15.18
2025-06-19 16:13:24.344023	102	2.00	5114	490	97.05	1.96	13.18
2025-06-19 16:13:25.350369	87	1.81	4801	599	97.28	1.46	13.11
2025-06-19 16:13:26.351582	202	3.88	5218	895	94.02	3.79	19.31
2025-06-19 16:13:27.352612	82	1.62	5067	668	97.51	1.50	15.29
2025-06-19 16:13:28.358558	424	7.95	5337	705	89.74	8.12	27.39
2025-06-19 16:13:29.360159	62	1.33	4649	454	97.52	1.21	11.52
2025-06-19 16:13:30.361256	138	2.75	5016	426	95.76	2.43	14.25
2025-06-19 16:13:31.361836	34	0.70	4893	482	97.75	0.28	12.77
2025-06-19 16:13:32.362491	190	3.62	5248	500	93.51	3.79	16.06
2025-06-19 16:13:33.363269	75	1.50	5020	595	96.69	1.31	14.60
2025-06-19 16:13:34.364354	7	0.22	3343	418	99.19	0.02	10.15
2025-06-19 16:13:35.364977	68	1.36	5023	549	97.22	1.26	13.77
2025-06-19 16:13:36.366387	84	1.70	4942	610	97.60	1.54	13.66
2025-06-19 16:13:37.368042	16	0.40	4128	377	99.15	0.18	10.66
2025-06-19 16:13:38.372848	83	1.67	4995	486	97.44	1.17	13.36
2025-06-19 16:13:39.374451	34	0.76	4392	444	98.20	0.53	9.45
2025-06-19 16:13:40.375024	92	1.84	4998	843	96.73	1.38	14.27
2025-06-19 16:13:41.376278	19	0.47	4109	523	98.31	0.33	11.34
2025-06-19 16:13:42.377975	139	2.69	5182	495	96.32	2.82	16.35
2025-06-19 16:13:43.378434	88	1.77	4999	523	97.53	1.56	11.43
2025-06-19 16:13:44.380109	59	1.23	4796	682	96.44	1.06	12.49
2025-06-19 16:13:45.381602	6	0.24	2669	282	98.93	0.01	7.47
2025-06-19 16:13:46.382266	108	2.15	5017	410	95.83	2.01	11.72
2025-06-19 16:13:47.398211	1477	27.61	5348	1733	66.60	32.58	62.60
2025-06-19 16:13:48.398834	1520	27.89	5449	1811	67.51	34.49	63.99
2025-06-19 16:13:49.414437	1517	28.21	5378	2514	67.90	34.60	64.81
2025-06-19 16:13:50.418445	1419	26.17	5424	1665	70.84	32.81	62.00
2025-06-19 16:13:51.422335	1545	28.63	5397	2638	65.00	35.15	65.49
2025-06-19 16:13:52.422973	1396	25.84	5404	1495	69.67	31.73	60.96
2025-06-19 16:13:53.423476	1185	21.97	5392	1159	75.03	26.60	54.78
2025-06-19 16:13:54.424122	704	13.06	5392	574	86.48	15.42	39.04
2025-06-19 16:13:55.434121	1208	22.49	5372	1366	74.05	26.86	55.17
2025-06-19 16:13:56.434971	1338	24.74	5409	1884	71.46	29.94	58.60
2025-06-19 16:13:57.442375	1035	19.21	5386	1149	77.92	23.19	50.65
2025-06-19 16:13:58.442924	1200	22.22	5398	1061	74.72	27.35	55.49
2025-06-19 16:13:59.450569	1098	20.38	5388	1026	77.79	24.22	51.90
2025-06-19 16:14:00.454346	923	17.10	5398	781	81.05	20.29	47.31
2025-06-19 16:14:01.458375	954	17.62	5417	643	81.90	20.77	47.19
2025-06-19 16:14:02.458950	1030	18.98	5425	1005	77.93	22.54	49.39
2025-06-19 16:14:03.462558	987	18.20	5425	660	81.46	21.53	48.29
2025-06-19 16:14:04.466643	1024	18.87	5425	1040	79.49	22.53	49.38
2025-06-19 16:14:05.467188	1069	19.71	5421	990	79.15	23.67	50.66
2025-06-19 16:14:06.470349	1130	20.95	5393	1685	73.14	24.96	52.73
2025-06-19 16:14:07.470809	227	4.18	5429	2742	87.54	5.31	27.66
2025-06-19 16:14:08.471239	37	0.69	5320	243	91.28	1.45	22.79
2025-06-19 16:14:09.471607	39	0.72	5345	217	91.56	1.41	22.73
2025-06-19 16:14:10.472030	40	0.76	5348	223	91.36	1.44	22.78
2025-06-19 16:14:11.472482	46	0.87	5289	658	90.05	1.68	23.18
2025-06-19 16:14:12.474343	68	1.26	5363	9443	88.65	1.76	23.18
2025-06-19 16:14:13.474820	79	1.46	5369	10951	88.21	1.99	23.43
2025-06-19 16:14:14.475267	49	0.91	5383	379	88.92	1.54	22.95
2025-06-19 16:14:15.475705	58	1.09	5365	7307	90.72	1.62	23.02
2025-06-19 16:14:16.476214	76	1.43	5366	557	90.09	2.14	23.68
2025-06-19 16:14:17.476687	63	1.18	5355	274	91.12	1.77	23.27
2025-06-19 16:14:18.477193	57	1.06	5342	2250	90.67	1.66	23.04
2025-06-19 16:14:19.477738	93	1.73	5377	8652	89.09	2.09	23.72
2025-06-19 16:14:20.478218	59	1.10	5359	2906	89.91	1.64	23.06
2025-06-19 16:14:21.478701	113	2.11	5364	8547	88.67	2.64	24.31
2025-06-19 16:14:22.479230	224	4.15	5400	5559	86.93	3.06	24.75
2025-06-19 16:14:23.479688	128	2.37	5405	4078	90.45	1.91	23.34
2025-06-19 16:14:24.480224	174	3.21	5401	5466	88.47	2.80	24.52
2025-06-19 16:14:25.480752	214	3.98	5367	3131	86.28	4.77	27.03
2025-06-19 16:14:26.481289	137	2.55	5384	412	90.18	3.24	24.92
2025-06-19 16:14:27.481770	161	2.97	5409	398	90.39	2.84	24.36
2025-06-19 16:14:28.482348	136	2.53	5389	607	89.47	3.10	24.68
2025-06-19 16:14:29.482876	145	2.70	5385	5411	88.05	3.27	25.03
2025-06-19 16:14:30.483400	171	3.15	5415	389	90.88	2.49	24.04
2025-06-19 16:14:31.483932	173	3.20	5404	549	90.59	2.82	24.40
2025-06-19 16:14:32.484443	129	2.39	5387	343	90.36	2.97	24.70
2025-06-19 16:14:33.484920	98	1.82	5380	442	90.90	2.34	23.86
2025-06-19 16:14:34.485426	121	2.26	5381	297	90.51	2.68	24.41
2025-06-19 16:14:35.485916	170	3.16	5374	5222	88.59	3.67	25.58
2025-06-19 16:14:36.486432	83	1.53	5384	237	91.20	2.01	23.51
2025-06-19 16:14:37.486912	111	2.06	5372	308	90.70	2.51	24.19
2025-06-19 16:14:38.487444	148	2.74	5383	333	89.99	3.31	25.21
2025-06-19 16:14:39.487942	213	3.94	5391	3920	87.67	4.60	26.85
2025-06-19 16:14:40.488504	188	3.50	5385	4161	87.97	3.75	25.68
2025-06-19 16:14:41.489040	191	3.54	5399	6866	88.18	3.78	25.71
2025-06-19 16:14:42.489616	340	6.30	5393	1785	87.11	5.03	27.51
2025-06-19 16:14:43.490111	177	3.27	5415	1235	90.76	2.78	24.48
2025-06-19 16:14:44.490651	228	4.22	5406	3198	87.89	4.80	26.92
2025-06-19 16:14:45.491129	267	4.92	5428	430	90.70	3.14	24.80
2025-06-19 16:14:46.491680	368	6.78	5426	560	89.85	4.20	26.14
2025-06-19 16:14:47.492151	186	3.44	5412	473	90.83	2.78	24.40
2025-06-19 16:14:48.492720	184	3.40	5391	1126	89.13	3.86	25.84
2025-06-19 16:14:49.493196	133	2.46	5393	4110	89.47	2.73	24.46
2025-06-19 16:14:50.493755	172	3.18	5402	5619	89.55	3.57	25.41
2025-06-19 16:14:51.494251	250	4.63	5398	5833	87.76	3.74	25.59
2025-06-19 16:14:52.494794	167	3.11	5375	430	89.37	3.58	25.50
2025-06-19 16:14:53.495304	150	2.79	5386	395	90.19	3.22	25.06
2025-06-19 16:14:54.495845	164	3.04	5400	418	90.12	3.50	25.43
2025-06-19 16:14:55.496317	132	2.46	5385	360	90.55	2.80	24.57
2025-06-19 16:14:56.496906	225	4.18	5391	2953	88.12	4.40	26.58
2025-06-19 16:14:57.497385	300	5.56	5396	2139	87.69	6.05	28.52
2025-06-19 16:14:58.497959	255	4.72	5394	1508	88.00	5.08	27.53
2025-06-19 16:14:59.498520	273	5.05	5407	496	88.36	5.61	28.12
2025-06-19 16:15:00.499159	386	7.14	5405	2351	87.15	7.53	30.74
2025-06-19 16:15:01.499908	397	7.34	5410	3573	87.17	6.95	29.72
2025-06-19 16:15:02.500499	442	8.20	5394	3672	86.04	8.49	31.72
2025-06-19 16:15:03.501043	385	7.13	5392	2709	87.19	7.59	30.60
2025-06-19 16:15:04.501647	333	6.18	5398	4289	86.87	6.47	29.27
2025-06-19 16:15:05.502218	400	7.41	5402	3735	86.38	7.70	30.82
2025-06-19 16:15:06.502809	413	7.63	5405	3892	85.97	8.06	31.33
2025-06-19 16:15:07.506339	417	7.75	5380	851	86.90	8.04	31.20
2025-06-19 16:15:08.506919	393	7.26	5407	3361	85.59	7.70	30.76
2025-06-19 16:15:09.514548	334	6.18	5401	4413	87.69	6.44	29.36
2025-06-19 16:15:10.515153	419	7.75	5405	3798	86.56	7.94	31.03
2025-06-19 16:15:11.518333	423	7.84	5393	5176	84.55	7.67	30.76
2025-06-19 16:15:12.526333	445	8.23	5403	2562	86.34	8.68	31.97
2025-06-19 16:15:13.526822	349	6.47	5389	2859	86.52	7.11	29.78
2025-06-19 16:15:14.527342	91	1.69	5384	3645	90.48	2.05	23.64
2025-06-19 16:15:15.527879	277	5.12	5417	2678	89.14	4.78	26.94
2025-06-19 16:15:16.528539	349	6.46	5401	4680	87.58	6.64	29.41
2025-06-19 16:15:17.530361	396	7.35	5395	6155	86.66	7.50	30.56
2025-06-19 16:15:18.534627	423	7.84	5399	3958	85.39	7.69	30.82
2025-06-19 16:15:19.535173	399	7.39	5397	2838	87.74	7.44	30.43
2025-06-19 16:15:20.535748	398	7.38	5399	2277	87.48	7.42	30.39
2025-06-19 16:15:21.536384	315	5.82	5411	4592	87.33	6.12	28.78
2025-06-19 16:15:22.538584	376	6.95	5409	1883	86.60	7.38	30.49
2025-06-19 16:15:23.539122	338	6.27	5393	3602	87.80	6.37	29.08
2025-06-19 16:15:24.539739	363	6.72	5410	3312	87.57	7.01	29.84
2025-06-19 16:15:25.546343	359	6.68	5380	4880	86.32	6.90	29.88
2025-06-19 16:15:26.546955	429	7.93	5410	1218	86.88	8.53	31.69
2025-06-19 16:15:27.547503	471	8.76	5380	5807	85.89	8.94	32.38
2025-06-19 16:15:28.548211	554	10.26	5401	3566	84.60	10.79	34.70
2025-06-19 16:15:29.548739	457	8.47	5396	1176	86.11	9.13	32.38
2025-06-19 16:15:30.550837	268	4.99	5379	501	88.44	5.36	27.78
2025-06-19 16:15:31.551379	153	2.84	5396	5660	89.64	2.97	24.73
2025-06-19 16:15:32.551935	211	3.92	5377	1224	88.98	4.15	26.27
2025-06-19 16:15:33.552447	249	4.60	5404	537	89.07	4.90	27.20
2025-06-19 16:15:34.553055	260	4.83	5389	1199	88.54	4.81	27.05
2025-06-19 16:15:35.553577	474	8.79	5395	3246	84.71	8.89	32.16
2025-06-19 16:15:36.554216	518	9.60	5392	2571	84.71	9.75	33.41
2025-06-19 16:15:37.562567	428	7.95	5384	3534	85.39	8.39	31.62
2025-06-19 16:15:38.563861	394	7.31	5391	3849	85.61	7.65	30.70
2025-06-19 16:15:39.566018	566	10.50	5390	3070	82.88	10.78	34.79
2025-06-19 16:15:40.566653	510	9.41	5416	662	86.62	9.79	33.33
2025-06-19 16:15:41.570597	500	9.25	5408	5329	84.24	9.46	32.85
2025-06-19 16:15:42.571197	590	10.93	5399	3061	83.66	11.20	35.19
2025-06-19 16:15:43.571756	539	9.99	5395	617	86.84	10.28	33.93
2025-06-19 16:15:44.572372	532	9.84	5403	677	86.04	10.15	33.86
2025-06-19 16:15:45.572879	475	8.77	5411	4076	85.95	9.17	32.42
2025-06-19 16:15:46.574522	532	9.87	5390	3106	84.21	10.65	34.37
2025-06-19 16:15:47.575075	584	10.85	5382	2991	83.99	11.53	35.59
2025-06-19 16:15:48.575648	463	8.59	5387	2616	86.11	8.90	32.38
2025-06-19 16:15:49.578703	539	9.98	5404	1923	85.25	10.27	34.03
2025-06-19 16:15:50.582635	418	7.73	5406	4712	86.25	8.01	31.07
2025-06-19 16:15:51.583190	460	8.52	5400	3925	86.12	8.63	31.95
2025-06-19 16:15:52.583770	563	10.44	5398	4617	82.91	11.28	35.27
2025-06-19 16:15:53.584367	485	8.99	5394	2657	85.74	9.30	32.82
2025-06-19 16:15:54.585096	478	8.87	5395	2928	84.89	9.22	32.51
2025-06-19 16:15:55.585637	519	9.60	5406	3078	84.60	9.96	33.53
2025-06-19 16:15:56.593057	532	9.89	5384	2372	84.98	10.37	34.17
2025-06-19 16:15:57.593606	491	9.06	5419	1614	86.84	9.50	32.68
2025-06-19 16:15:58.594536	507	9.38	5404	2182	85.90	9.77	33.28
2025-06-19 16:15:59.595132	500	9.27	5399	4014	84.19	9.76	33.20
2025-06-19 16:16:00.595637	526	9.75	5397	2687	84.74	10.09	33.93
2025-06-19 16:16:01.600872	481	8.92	5394	2562	86.54	9.27	32.69
2025-06-19 16:16:02.601466	607	11.22	5407	2056	84.38	11.29	35.21
2025-06-19 16:16:03.601964	608	11.28	5391	2832	83.61	11.80	35.89
2025-06-19 16:16:04.606354	523	9.71	5390	3355	85.57	9.99	33.58
2025-06-19 16:16:05.606896	504	9.32	5404	1410	85.69	9.64	33.08
2025-06-19 16:16:06.607499	527	9.79	5388	3701	83.60	10.07	33.67
2025-06-19 16:16:07.610563	544	10.09	5393	1044	86.21	10.46	34.13
2025-06-19 16:16:08.611117	656	12.16	5393	1966	83.37	12.92	37.08
2025-06-19 16:16:09.614346	485	9.02	5373	4366	85.18	8.63	32.15
2025-06-19 16:16:10.622563	528	9.77	5400	2028	85.68	10.18	33.87
2025-06-19 16:16:11.623099	621	11.50	5402	3423	84.24	11.76	35.80
2025-06-19 16:16:12.624206	639	11.88	5381	2861	82.63	12.53	36.78
2025-06-19 16:16:13.630460	620	11.52	5380	2503	83.29	12.30	36.50
2025-06-19 16:16:14.631037	789	14.62	5392	4452	77.02	15.51	40.69
2025-06-19 16:16:15.631566	639	11.84	5395	1690	83.84	12.71	36.88
2025-06-19 16:16:16.632209	722	13.36	5399	2381	82.64	14.14	38.68
2025-06-19 16:16:17.632716	603	11.16	5397	1699	84.62	12.11	36.35
2025-06-19 16:16:18.633374	503	9.32	5393	979	86.48	9.64	33.41
2025-06-19 16:16:19.638345	603	11.22	5373	3440	84.04	11.44	35.61
2025-06-19 16:16:20.638943	652	12.06	5406	1871	84.74	12.76	36.92
2025-06-19 16:16:21.640118	603	11.17	5400	1038	85.42	11.86	35.87
2025-06-19 16:16:22.640745	621	11.50	5397	2696	84.05	12.50	36.62
2025-06-19 16:16:23.641970	533	9.88	5396	1859	85.30	10.74	34.52
2025-06-19 16:16:24.642547	660	12.23	5399	804	84.69	13.21	37.59
2025-06-19 16:16:25.643056	578	10.72	5388	3657	83.78	11.24	35.11
2025-06-19 16:16:26.643876	591	10.95	5400	792	85.18	11.76	35.82
2025-06-19 16:16:27.644396	537	9.93	5408	2487	85.70	10.64	34.29
2025-06-19 16:16:28.645013	622	11.54	5388	2468	83.63	12.14	36.35
2025-06-19 16:16:29.645618	629	11.64	5402	3017	83.31	12.42	36.57
2025-06-19 16:16:30.646914	684	12.65	5409	1819	83.56	13.54	37.88
2025-06-19 16:16:31.647393	608	11.25	5405	2054	84.61	11.91	35.84
2025-06-19 16:16:32.654579	556	10.31	5394	1969	83.90	10.78	34.57
2025-06-19 16:16:33.655117	599	11.09	5398	2214	83.60	11.86	35.75
2025-06-19 16:16:34.655720	541	10.00	5407	1514	86.04	10.45	34.19
2025-06-19 16:16:35.656416	626	11.62	5388	2893	83.42	11.85	36.17
2025-06-19 16:16:36.658617	659	12.23	5387	957	84.00	12.81	37.17
2025-06-19 16:16:37.659130	507	9.43	5381	1782	85.89	9.90	33.51
2025-06-19 16:16:38.659703	543	10.08	5394	1722	85.22	10.39	34.03
2025-06-19 16:16:39.666591	601	11.16	5389	1514	83.74	11.65	35.78
2025-06-19 16:16:40.674394	599	11.17	5365	3599	83.47	11.76	35.76
2025-06-19 16:16:41.675113	646	11.96	5402	4070	82.44	12.80	36.96
2025-06-19 16:16:42.675731	741	13.77	5384	3254	81.19	14.58	39.24
2025-06-19 16:16:43.678581	701	13.02	5386	1633	82.08	13.70	38.20
2025-06-19 16:16:44.679682	633	11.72	5395	1355	85.11	12.18	36.32
2025-06-19 16:16:45.682724	721	13.35	5399	2261	82.89	13.80	38.35
2025-06-19 16:16:46.694405	586	10.88	5387	951	84.86	11.35	35.46
2025-06-19 16:16:47.695122	511	9.45	5410	1857	86.45	9.77	33.11
2025-06-19 16:16:48.698568	508	9.41	5400	2937	84.49	9.81	33.38
2025-06-19 16:16:49.699115	452	8.39	5390	3551	85.70	8.62	31.84
2025-06-19 16:16:50.700103	584	10.83	5388	2608	82.62	11.01	34.91
2025-06-19 16:16:51.703568	619	11.49	5389	3507	82.88	11.92	36.12
2025-06-19 16:16:52.704602	595	11.03	5388	2408	84.41	11.25	35.29
2025-06-19 16:16:53.705308	670	12.42	5391	1956	82.68	12.72	37.07
2025-06-19 16:16:54.706219	598	11.09	5389	3081	82.73	11.63	35.68
2025-06-19 16:16:55.706800	649	12.02	5405	1890	83.29	12.58	36.80
2025-06-19 16:16:56.707395	636	11.77	5403	1958	83.38	12.20	36.26
2025-06-19 16:16:57.710363	617	11.46	5381	2934	83.50	12.22	36.49
2025-06-19 16:16:58.710927	674	12.47	5408	2436	82.65	12.89	37.23
2025-06-19 16:16:59.711463	688	12.76	5387	1699	82.97	13.60	38.17
2025-06-19 16:17:00.718337	648	12.05	5380	3301	83.04	12.54	36.79
2025-06-19 16:17:01.718886	602	11.15	5402	2555	83.60	11.72	35.87
2025-06-19 16:17:02.719490	676	12.52	5395	3275	82.04	13.37	37.67
2025-06-19 16:17:03.722990	591	10.95	5392	1863	84.49	10.98	34.77
2025-06-19 16:17:04.724309	545	10.10	5402	2326	85.89	10.52	34.28
2025-06-19 16:17:05.725183	638	11.82	5397	1239	84.65	12.36	36.49
2025-06-19 16:17:06.725706	652	12.10	5386	1471	84.22	12.37	36.58
2025-06-19 16:17:07.726274	651	12.05	5402	2433	84.24	12.59	36.73
2025-06-19 16:17:08.727662	650	12.03	5397	2094	84.27	12.13	36.32
2025-06-19 16:17:09.728190	656	12.16	5397	3864	83.48	12.19	36.26
2025-06-19 16:17:10.728797	484	8.97	5391	1989	85.34	9.73	33.11
2025-06-19 16:17:11.729648	627	11.60	5402	3147	83.00	12.39	36.48
2025-06-19 16:17:12.731480	662	12.29	5381	3193	82.56	12.94	37.40
2025-06-19 16:17:13.732031	611	11.30	5406	1592	85.17	12.07	36.10
2025-06-19 16:17:14.733062	676	12.51	5402	1560	84.13	12.88	36.99
2025-06-19 16:17:15.733828	722	13.39	5394	1669	83.02	14.00	38.66
2025-06-19 16:17:16.734710	722	13.38	5397	2306	82.07	13.93	38.67
2025-06-19 16:17:17.735239	665	12.33	5397	1298	84.61	12.91	37.21
2025-06-19 16:17:18.738342	653	12.14	5379	1715	84.11	12.55	37.05
