collected,Active,Active(anon),Active(file),AnonHugePages,AnonPages,Bounce,Buffers,Cached,CmaFree,CmaTotal,CommitLimit,Committed_AS,DirectMap1G,DirectMap2M,DirectMap4k,Dirty,HardwareCorrupted,HugePages_Free,HugePages_Rsvd,HugePages_Surp,HugePages_Total,Hugepagesize,Inactive,Inactive(anon),Inactive(file),KernelStack,Mapped,MemAvailable,MemFree,MemTotal,Mlocked,NFS_Unstable,PageTables,SReclaimable,SUnreclaim,Shmem,ShmemHugePages,ShmemPmdMapped,Slab,SwapCached,SwapFree,SwapTotal,Unevictable,VmallocChunk,VmallocTotal,VmallocUsed,Writeback,WritebackTmp,avg_latency,b,bi,bo,buff,cache,cs,free,id,in,max_latency,min_latency,nvme2n1_%rrqm,nvme2n1_%util,nvme2n1_%wrqm,nvme2n1_aqu-sz,nvme2n1_r/s,nvme2n1_rMB/s,nvme2n1_r_await,nvme2n1_rareq-sz,nvme2n1_rrqm/s,nvme2n1_svctm,nvme2n1_w/s,nvme2n1_wMB/s,nvme2n1_w_await,nvme2n1_wareq-sz,nvme2n1_wrqm/s,r,rate,si,so,st,swpd,sy,us,wa
2020-08-28 21:34:30,15413740.0,4022088.0,11391652.0,0.0,72192.0,0.0,224892.0,62677844.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,7764.0,0.0,0.0,0.0,0.0,0.0,2048.0,47551464.0,349088.0,47202376.0,8880.0,4335164.0,59817348.0,536208.0,65945364.0,10332.0,0.0,240224.0,1412444.0,263644.0,4303640.0,0.0,0.0,1676088.0,7052.0,33403132.0,33554428.0,10332.0,0.0,34359738367.0,0.0,48.0,0.0,,4.0,78084.0,364992.0,224892.0,64087964.0,146957.0,538192.0,45.0,49052.0,,,0.0,100.4,0.0,111.22,9175.0,76.88,1.3,8.58,0.0,0.02,31865.0,354.41,3.11,11.39,0.0,10.0,,0.0,0.0,0.0,151296.0,5.0,8.0,42.0
2020-08-28 21:34:31,15486412.0,4022088.0,11464324.0,0.0,72192.0,0.0,224896.0,62774516.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,4308.0,0.0,0.0,0.0,0.0,0.0,2048.0,47575444.0,349088.0,47226356.0,8880.0,4335164.0,59818324.0,440532.0,65945364.0,10332.0,0.0,240224.0,1412444.0,263716.0,4303640.0,0.0,0.0,1676160.0,7052.0,33403132.0,33554428.0,10332.0,0.0,34359738367.0,0.0,136.0,0.0,,20.0,78512.0,343288.0,224896.0,64183728.0,151222.0,443384.0,45.0,46593.0,,,0.0,100.4,0.0,102.61,9309.0,76.51,1.22,8.42,0.0,0.03,28903.0,337.2,3.2,11.95,0.0,6.0,,0.0,0.0,0.0,151296.0,5.0,9.0,41.0
2020-08-28 21:34:32,15583968.0,4019664.0,11564304.0,0.0,72196.0,0.0,224904.0,62788292.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,4880.0,0.0,0.0,0.0,0.0,0.0,2048.0,47491688.0,351516.0,47140172.0,8880.0,4335164.0,59817784.0,427588.0,65945364.0,10332.0,0.0,240224.0,1411052.0,263764.0,4303640.0,0.0,0.0,1674816.0,7052.0,33403132.0,33554428.0,10332.0,0.0,34359738367.0,0.0,56.0,0.0,,16.0,152716.0,246204.0,224904.0,64197344.0,280742.0,429200.0,34.0,34390.0,,,0.0,101.6,0.27,12.92,17997.0,149.08,0.72,8.48,0.0,0.04,5461.0,241.26,0.17,45.24,15.0,3.0,,0.0,0.0,0.0,151296.0,9.0,17.0,40.0
2020-08-28 21:34:33,15666760.0,4015820.0,11650940.0,0.0,72196.0,0.0,224908.0,62743524.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,5656.0,0.0,0.0,0.0,0.0,0.0,2048.0,47364132.0,355368.0,47008764.0,8880.0,4335172.0,59818312.0,475080.0,65945364.0,10332.0,0.0,240224.0,1408860.0,263764.0,4303648.0,0.0,0.0,1672624.0,7052.0,33403132.0,33554428.0,10332.0,0.0,34359738367.0,0.0,0.0,0.0,,2.0,154940.0,250376.0,224908.0,64147304.0,285835.0,480040.0,34.0,35437.0,,,0.0,100.8,0.0,13.36,18230.0,150.82,0.73,8.47,0.0,0.04,5404.0,243.98,0.15,46.23,0.0,0.0,,8.0,0.0,0.0,151296.0,9.0,17.0,40.0
2020-08-28 21:34:34,15762976.0,4013380.0,11749596.0,0.0,72200.0,0.0,224908.0,62758676.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,6492.0,0.0,0.0,0.0,0.0,0.0,2048.0,47283008.0,357812.0,46925196.0,8880.0,4335172.0,59818776.0,461440.0,65945364.0,10332.0,0.0,240224.0,1407876.0,263764.0,4303648.0,0.0,0.0,1671640.0,7052.0,33403132.0,33554428.0,10332.0,0.0,34359738367.0,0.0,40.0,0.0,,24.0,153100.0,247368.0,224908.0,64163880.0,283378.0,464168.0,34.0,34939.0,,,0.0,102.0,0.0,13.09,18070.0,148.87,0.71,8.44,0.0,0.04,5274.0,240.23,0.15,46.64,0.0,0.0,,0.0,0.0,0.0,151296.0,10.0,15.0,41.0
2020-08-28 21:34:35,15845928.0,4010932.0,11834996.0,0.0,72200.0,0.0,224908.0,62744976.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,7620.0,0.0,0.0,0.0,0.0,0.0,2048.0,47186344.0,360260.0,46826084.0,8880.0,4335172.0,59816928.0,474852.0,65945364.0,10332.0,0.0,240224.0,1406328.0,265108.0,4303648.0,0.0,0.0,1671436.0,7052.0,33403132.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1888.0,0.0,,9.0,140712.0,268344.0,224908.0,64150332.0,259976.0,475972.0,37.0,37424.0,,,0.0,102.4,0.0,28.59,16840.0,139.7,0.76,8.49,0.0,0.04,9324.0,258.98,1.72,28.44,0.0,0.0,,0.0,0.0,0.0,151296.0,8.0,14.0,41.0
2020-08-28 21:34:36,15893748.0,4009500.0,11884248.0,0.0,72204.0,0.0,224908.0,62750004.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,7888.0,0.0,0.0,0.0,0.0,0.0,2048.0,47143648.0,361696.0,46781952.0,8880.0,4335172.0,59816312.0,469672.0,65945364.0,10332.0,0.0,240224.0,1405772.0,265204.0,4303648.0,0.0,0.0,1670976.0,7052.0,33403132.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1800.0,0.0,,7.0,75772.0,338760.0,224908.0,64154476.0,143779.0,471284.0,48.0,43925.0,,,0.0,100.4,0.0,106.48,8745.0,73.06,1.22,8.55,0.0,0.03,26649.0,329.2,3.64,12.65,0.0,0.0,,0.0,0.0,0.0,151296.0,5.0,9.0,38.0
2020-08-28 21:34:37,15953980.0,4009076.0,11944904.0,0.0,72204.0,0.0,224920.0,62795652.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,8456.0,0.0,0.0,0.0,0.0,0.0,2048.0,47129152.0,362120.0,46767032.0,8880.0,4335172.0,59816172.0,424072.0,65945364.0,10332.0,0.0,240224.0,1405496.0,265172.0,4303648.0,0.0,0.0,1670668.0,7052.0,33403132.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1980.0,0.0,,21.0,75668.0,336732.0,224920.0,64220168.0,146150.0,406744.0,45.0,43121.0,,,0.0,101.2,0.0,109.05,8887.0,73.04,1.32,8.42,0.0,0.03,26739.0,332.1,3.64,12.72,0.0,4.0,,0.0,0.0,0.0,151296.0,5.0,8.0,42.0
2020-08-28 21:34:38,15979540.0,4006612.0,11972928.0,0.0,72204.0,0.0,224920.0,62718680.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,8852.0,0.0,0.0,0.0,0.0,0.0,2048.0,47025864.0,364584.0,46661280.0,8880.0,4335172.0,59818636.0,505260.0,65945364.0,10332.0,0.0,240224.0,1404500.0,263964.0,4303648.0,0.0,0.0,1668464.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,88.0,0.0,,14.0,72192.0,354084.0,224920.0,64118076.0,140680.0,509104.0,46.0,46675.0,,,0.0,102.0,0.0,115.28,8553.0,70.44,1.3,8.43,0.0,0.03,30333.0,347.57,3.45,11.73,0.0,10.0,,0.0,4.0,0.0,151552.0,6.0,8.0,40.0
2020-08-28 21:34:39,16052804.0,4006612.0,12046192.0,0.0,72204.0,0.0,224920.0,62800372.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,9240.0,0.0,0.0,0.0,0.0,0.0,2048.0,47034896.0,364584.0,46670312.0,8880.0,4335172.0,59817996.0,422300.0,65945364.0,10332.0,0.0,240224.0,1404500.0,263844.0,4303648.0,0.0,0.0,1668344.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,112.0,0.0,,13.0,80592.0,372864.0,224920.0,64201144.0,154440.0,426268.0,46.0,50338.0,,,0.0,100.4,0.0,104.72,9472.0,77.77,1.15,8.41,0.0,0.02,32936.0,363.18,2.88,11.29,0.0,4.0,,0.0,0.0,0.0,151552.0,6.0,9.0,40.0
2020-08-28 21:34:40,16083300.0,4002692.0,12080608.0,0.0,72204.0,0.0,224920.0,62683572.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,10064.0,0.0,0.0,0.0,0.0,0.0,2048.0,46887644.0,368508.0,46519136.0,8880.0,4335172.0,59818208.0,541000.0,65945364.0,10332.0,0.0,240224.0,1402796.0,263812.0,4303644.0,0.0,0.0,1666608.0,7060.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,16.0,0.0,,13.0,105604.0,480056.0,224920.0,64084948.0,196737.0,540988.0,38.0,61570.0,,,0.0,102.0,0.0,82.92,12668.0,105.68,1.07,8.54,0.0,0.02,40132.0,461.57,1.72,11.78,0.0,0.0,,0.0,8.0,0.0,151552.0,7.0,11.0,43.0
2020-08-28 21:34:41,16174900.0,4002692.0,12172208.0,0.0,72204.0,0.0,224920.0,62786644.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,10512.0,0.0,0.0,0.0,0.0,0.0,2048.0,46898904.0,368508.0,46530396.0,8880.0,4335172.0,59815748.0,434760.0,65945364.0,10332.0,0.0,240224.0,1403716.0,265028.0,4303644.0,0.0,0.0,1668744.0,7060.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1444.0,0.0,,20.0,100820.0,448088.0,224920.0,64186212.0,190810.0,440344.0,38.0,59141.0,,,0.0,100.8,0.0,89.34,11648.0,96.29,1.09,8.46,0.0,0.02,39806.0,445.01,1.96,11.45,0.0,5.0,,0.0,0.0,0.0,151552.0,7.0,12.0,42.0
2020-08-28 21:34:42,16247196.0,4001232.0,12245964.0,0.0,72204.0,0.0,224932.0,62818136.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,7008.0,0.0,0.0,0.0,0.0,0.0,2048.0,46857944.0,369960.0,46487984.0,8880.0,4335168.0,59816712.0,403968.0,65945364.0,10332.0,0.0,240224.0,1404128.0,263948.0,4303640.0,0.0,0.0,1668076.0,7056.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,0.0,0.0,,14.0,101616.0,344712.0,224932.0,64218548.0,195494.0,407440.0,40.0,45613.0,,,0.0,100.8,0.04,65.68,12055.0,99.87,1.06,8.48,0.0,0.03,24817.0,337.71,2.16,13.93,10.0,3.0,,0.0,4.0,0.0,151552.0,6.0,11.0,43.0
2020-08-28 21:34:43,16338492.0,3998396.0,12340096.0,0.0,72208.0,0.0,224932.0,62775844.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,7876.0,0.0,0.0,0.0,0.0,0.0,2048.0,46724904.0,372796.0,46352108.0,8880.0,4335168.0,59816088.0,446036.0,65945364.0,10332.0,0.0,240224.0,1403180.0,263916.0,4303640.0,0.0,0.0,1667096.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,72.0,0.0,,9.0,117328.0,241680.0,224932.0,64174244.0,271721.0,450872.0,39.0,30000.0,,,0.0,101.2,0.0,11.75,13809.0,114.72,0.85,8.51,0.0,0.05,4771.0,235.45,0.18,50.53,0.0,15.0,,0.0,0.0,0.0,151552.0,9.0,17.0,35.0
2020-08-28 21:34:44,16405576.0,3994588.0,12410988.0,0.0,72208.0,0.0,224932.0,62756248.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,8728.0,0.0,0.0,0.0,0.0,0.0,2048.0,46637876.0,376272.0,46261604.0,8880.0,4335168.0,59815464.0,465448.0,65945364.0,10332.0,0.0,240224.0,1402756.0,263908.0,4303640.0,0.0,0.0,1666664.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,0.0,0.0,,12.0,124448.0,236168.0,224932.0,64228824.0,268022.0,396196.0,37.0,30390.0,,,0.0,101.6,0.0,12.28,14588.0,120.81,0.83,8.48,0.0,0.05,4677.0,229.95,0.18,50.35,0.0,7.0,,0.0,0.0,0.0,151552.0,8.0,16.0,39.0
2020-08-28 21:34:45,16481984.0,3994464.0,12487520.0,0.0,72212.0,0.0,224936.0,62813956.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,2276.0,0.0,0.0,0.0,0.0,0.0,2048.0,46617200.0,376736.0,46240464.0,8880.0,4335172.0,59815224.0,410456.0,65945364.0,10332.0,0.0,240224.0,1402116.0,263908.0,4303644.0,0.0,0.0,1666024.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,0.0,0.0,,14.0,129776.0,238268.0,224936.0,64208340.0,264231.0,417400.0,36.0,30942.0,,,0.0,101.2,0.0,13.14,15411.0,126.7,0.85,8.42,0.0,0.05,4756.0,225.94,0.19,48.65,0.0,4.0,,4.0,0.0,0.0,151552.0,8.0,15.0,41.0
2020-08-28 21:34:46,16515060.0,3991992.0,12523068.0,0.0,72212.0,0.0,224936.0,62781904.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,3564.0,0.0,0.0,0.0,0.0,0.0,2048.0,46553088.0,379208.0,46173880.0,8880.0,4335172.0,59815340.0,442824.0,65945364.0,10332.0,0.0,240224.0,1400900.0,263780.0,4303644.0,0.0,0.0,1664680.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,24.0,0.0,,14.0,104768.0,264640.0,224936.0,64179136.0,216020.0,446420.0,41.0,35644.0,,,0.0,101.6,0.0,51.09,12448.0,102.91,0.99,8.47,0.0,0.04,13272.0,259.08,2.98,19.99,0.0,0.0,,0.0,0.0,0.0,151552.0,8.0,13.0,39.0
2020-08-28 21:34:47,16525116.0,3989964.0,12535152.0,0.0,72216.0,0.0,225092.0,62703668.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,3640.0,0.0,0.0,0.0,0.0,0.0,2048.0,46465516.0,381244.0,46084272.0,8880.0,4335172.0,59813808.0,520184.0,65945364.0,10332.0,0.0,240224.0,1399532.0,265288.0,4303648.0,0.0,0.0,1664820.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1736.0,0.0,,10.0,71720.0,348660.0,225092.0,64099200.0,150413.0,525088.0,47.0,43748.0,,,0.0,100.4,0.0,102.95,8429.0,69.33,1.28,8.42,0.0,0.03,27052.0,339.43,3.44,12.85,0.0,6.0,,0.0,0.0,0.0,151552.0,6.0,9.0,38.0
2020-08-28 21:34:48,16585348.0,3989964.0,12595384.0,0.0,72216.0,0.0,225092.0,62784852.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,4188.0,0.0,0.0,0.0,0.0,0.0,2048.0,46487172.0,381244.0,46105928.0,8880.0,4335172.0,59816080.0,440432.0,65945364.0,10332.0,0.0,240224.0,1399668.0,263944.0,4303648.0,0.0,0.0,1663612.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,72.0,0.0,,23.0,82784.0,434888.0,225092.0,64183608.0,172766.0,439708.0,41.0,51964.0,,,0.0,100.4,0.0,97.14,10066.0,83.02,1.22,8.45,0.0,0.02,33571.0,416.15,2.55,12.69,0.0,0.0,,0.0,0.0,0.0,151552.0,7.0,11.0,41.0
2020-08-28 21:34:49,16607780.0,3987504.0,12620276.0,0.0,72220.0,0.0,225092.0,62725608.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,4960.0,0.0,0.0,0.0,0.0,0.0,2048.0,46404772.0,383708.0,46021064.0,8880.0,4335172.0,59815816.0,501120.0,65945364.0,10332.0,0.0,240224.0,1398688.0,264016.0,4303648.0,0.0,0.0,1662704.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,0.0,0.0,,18.0,84176.0,435248.0,225092.0,64117312.0,175823.0,507940.0,43.0,56003.0,,,0.0,100.4,0.0,97.84,9732.0,80.13,1.19,8.43,0.0,0.02,39335.0,433.44,2.2,11.28,0.0,3.0,,0.0,0.0,0.0,151552.0,6.0,11.0,40.0
2020-08-28 21:34:50,16664516.0,3987504.0,12677012.0,0.0,72220.0,0.0,225092.0,62780180.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,5092.0,0.0,0.0,0.0,0.0,0.0,2048.0,46403260.0,383708.0,46019552.0,8880.0,4335172.0,59815068.0,444968.0,65945364.0,10332.0,0.0,240224.0,1398868.0,265360.0,4303648.0,0.0,0.0,1664228.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1704.0,0.0,,7.0,59804.0,304416.0,225092.0,64176588.0,136930.0,446828.0,52.0,40658.0,,,0.0,100.8,0.0,109.47,7284.0,59.82,1.33,8.41,0.0,0.03,25159.0,292.62,3.97,11.91,0.0,1.0,,0.0,0.0,0.0,151552.0,5.0,8.0,35.0
2020-08-28 21:34:51,16679084.0,3985040.0,12694044.0,0.0,72224.0,0.0,225092.0,62698224.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,5524.0,0.0,0.0,0.0,0.0,0.0,2048.0,46306764.0,386176.0,45920588.0,8880.0,4335172.0,59815204.0,528296.0,65945364.0,10332.0,0.0,240224.0,1397608.0,265360.0,4303648.0,0.0,0.0,1662968.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1820.0,0.0,,3.0,50912.0,314184.0,225092.0,64095304.0,124964.0,528760.0,54.0,41145.0,,,0.0,100.8,0.0,120.24,6097.0,50.72,1.45,8.52,0.0,0.03,27316.0,309.0,4.1,11.58,0.0,2.0,,0.0,0.0,0.0,151552.0,5.0,7.0,33.0
2020-08-28 21:34:52,16737528.0,3985040.0,12752488.0,0.0,72224.0,0.0,225100.0,62750200.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,5780.0,0.0,0.0,0.0,0.0,0.0,2048.0,46300384.0,386176.0,45914208.0,8880.0,4335172.0,59816892.0,476940.0,65945364.0,10332.0,0.0,240224.0,1398588.0,264016.0,4303648.0,0.0,0.0,1662604.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,80.0,0.0,,8.0,50968.0,303016.0,225100.0,64147444.0,123348.0,476524.0,53.0,40735.0,,,0.0,100.8,0.0,123.67,6005.0,49.73,1.5,8.48,0.0,0.03,26584.0,296.16,4.33,11.41,0.0,0.0,,0.0,0.0,0.0,151552.0,5.0,7.0,34.0
2020-08-28 21:34:53,16796616.0,3985044.0,12811572.0,0.0,72228.0,0.0,225100.0,62805744.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,6468.0,0.0,0.0,0.0,0.0,0.0,2048.0,46296632.0,386176.0,45910456.0,8880.0,4335172.0,59816532.0,420272.0,65945364.0,10332.0,0.0,240224.0,1399564.0,264016.0,4303648.0,0.0,0.0,1663580.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,0.0,0.0,,7.0,50728.0,299176.0,225100.0,64198512.0,121694.0,426816.0,55.0,40695.0,,,0.0,100.4,0.0,122.97,5993.0,49.56,1.44,8.47,0.0,0.03,26252.0,292.35,4.37,11.4,0.0,0.0,,0.0,0.0,0.0,151552.0,5.0,8.0,32.0
2020-08-28 21:34:54,16853604.0,3982572.0,12871032.0,0.0,72228.0,0.0,225124.0,62746312.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,2204.0,0.0,0.0,0.0,0.0,0.0,2048.0,46180520.0,388648.0,45791872.0,8880.0,4335172.0,59816516.0,480512.0,65945364.0,10332.0,0.0,240224.0,1398432.0,264040.0,4303648.0,0.0,0.0,1662472.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,0.0,0.0,,12.0,91232.0,252484.0,225124.0,64139024.0,209888.0,485844.0,48.0,30865.0,,,0.0,101.2,0.68,45.8,10518.0,87.04,0.91,8.47,0.0,0.05,10258.0,248.93,3.55,24.85,70.0,3.0,,0.0,0.0,0.0,151552.0,6.0,13.0,32.0
2020-08-28 21:34:55,16956108.0,3980076.0,12976032.0,0.0,72232.0,0.0,225124.0,62746864.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,3148.0,0.0,0.0,0.0,0.0,0.0,2048.0,46078312.0,391148.0,45687164.0,8880.0,4335172.0,59816444.0,481380.0,65945364.0,10332.0,0.0,240224.0,1397200.0,264040.0,4303648.0,0.0,0.0,1661240.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,168.0,0.0,,17.0,128424.0,266568.0,225124.0,64136032.0,292305.0,488572.0,36.0,33389.0,,,0.0,100.4,0.0,12.1,15104.0,124.82,0.81,8.46,0.0,0.05,5879.0,258.25,0.13,44.98,0.0,8.0,,0.0,0.0,0.0,151552.0,10.0,18.0,36.0
2020-08-28 21:34:56,17087548.0,3977568.0,13109980.0,0.0,72232.0,0.0,225124.0,62758624.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,4156.0,0.0,0.0,0.0,0.0,0.0,2048.0,45958660.0,393656.0,45565004.0,8880.0,4335172.0,59818032.0,471956.0,65945364.0,10332.0,0.0,240224.0,1396424.0,264040.0,4303648.0,0.0,0.0,1660464.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,24.0,0.0,,14.0,158256.0,334696.0,225124.0,64145860.0,353971.0,481132.0,28.0,41193.0,,,0.0,101.6,0.0,14.11,18661.0,153.99,0.76,8.45,0.0,0.04,8631.0,325.84,0.08,38.66,0.0,10.0,,0.0,0.0,0.0,151552.0,11.0,20.0,40.0
2020-08-28 21:34:57,17218828.0,3977532.0,13241296.0,0.0,73724.0,0.0,225132.0,62830388.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,5444.0,0.0,0.0,0.0,0.0,0.0,2048.0,45900492.0,395124.0,45505368.0,8896.0,4335236.0,59812972.0,395328.0,65945364.0,10332.0,0.0,240728.0,1396312.0,265408.0,4303632.0,0.0,0.0,1661720.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1500.0,0.0,3.345,21.0,145384.0,434128.0,225132.0,64225052.0,321043.0,398016.0,30.0,52684.0,20.324,0.405,0.0,102.0,0.0,34.92,17258.0,143.5,0.79,8.51,0.0,0.03,21748.0,411.77,1.01,19.39,0.0,0.0,5280.0,0.0,0.0,0.0,151552.0,11.0,20.0,40.0
2020-08-28 21:34:58,17256592.0,3979012.0,13277580.0,0.0,77692.0,0.0,225132.0,62780536.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,8592.0,0.0,0.0,0.0,0.0,0.0,2048.0,45817020.0,397644.0,45419376.0,8896.0,4335236.0,59810672.0,443848.0,65945364.0,10332.0,0.0,240744.0,1395200.0,264000.0,4303632.0,0.0,0.0,1659200.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,0.0,0.0,3.275,11.0,92072.0,575144.0,225132.0,64169788.0,212326.0,448828.0,38.0,65996.0,19.725,0.368,0.0,102.4,0.0,95.67,11088.0,91.33,1.13,8.43,0.0,0.02,47023.0,563.83,1.76,12.28,0.0,0.0,7305.0,0.0,0.0,0.0,151552.0,8.0,12.0,41.0
2020-08-28 21:34:59,17293724.0,3976496.0,13317228.0,0.0,77692.0,0.0,225132.0,62742496.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,12492.0,0.0,0.0,0.0,0.0,0.0,2048.0,45741200.0,400160.0,45341040.0,8896.0,4335236.0,59809304.0,481984.0,65945364.0,10332.0,0.0,240744.0,1394384.0,265296.0,4303632.0,0.0,0.0,1659680.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,1624.0,0.0,3.433,18.0,91500.0,484936.0,225132.0,64129804.0,208027.0,490580.0,39.0,58857.0,20.1,0.41200000000000003,0.0,101.6,0.0,91.63,10507.0,86.56,1.13,8.44,0.0,0.02,41417.0,484.92,1.93,11.99,0.0,4.0,7012.0,0.0,0.0,0.0,151552.0,7.0,13.0,40.0
2020-08-28 21:35:00,17357200.0,3976500.0,13380700.0,0.0,77696.0,0.0,225132.0,62826464.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,15352.0,0.0,0.0,0.0,0.0,0.0,2048.0,45762420.0,400160.0,45362260.0,8896.0,4335236.0,59810372.0,398116.0,65945364.0,10332.0,0.0,240744.0,1394628.0,264816.0,4303632.0,0.0,0.0,1659444.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,3332.0,0.0,3.389,9.0,87420.0,496576.0,225132.0,64219516.0,198482.0,399184.0,40.0,61951.0,24.6,0.418,0.0,101.6,0.0,87.78,10605.0,87.96,1.15,8.49,0.0,0.02,42167.0,474.79,1.77,11.53,0.0,0.0,7077.0,0.0,0.0,0.0,151552.0,8.0,13.0,40.0
2020-08-28 21:35:01,17354248.0,3972544.0,13381704.0,0.0,77700.0,0.0,225132.0,62715644.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,18384.0,0.0,0.0,0.0,0.0,0.0,2048.0,45653840.0,404120.0,45249720.0,8896.0,4335236.0,59810552.0,510420.0,65945364.0,10332.0,0.0,240772.0,1394040.0,264016.0,4303632.0,0.0,0.0,1658056.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,0.0,0.0,2.576,12.0,82088.0,488312.0,225132.0,64103084.0,186247.0,515524.0,41.0,59914.0,35.455,0.39299999999999996,0.0,100.8,0.0,99.26,9647.0,80.28,1.23,8.52,0.0,0.02,42937.0,476.82,2.05,11.37,0.0,0.0,9320.0,0.0,0.0,0.0,151552.0,7.0,11.0,40.0
2020-08-28 21:35:02,17423168.0,3972544.0,13450624.0,0.0,77700.0,0.0,225160.0,62807636.0,0.0,0.0,66527108.0,5339408.0,4194304.0,61446144.0,2430512.0,4988.0,0.0,0.0,0.0,0.0,0.0,2048.0,45676692.0,404120.0,45272572.0,8896.0,4335464.0,59810192.0,416988.0,65945364.0,10332.0,0.0,240892.0,1395336.0,264200.0,4303632.0,0.0,0.0,1659536.0,7052.0,33402876.0,33554428.0,10332.0,0.0,34359738367.0,0.0,0.0,0.0,2.109,15.0,91552.0,452384.0,225160.0,64195080.0,204751.0,425048.0,41.0,55157.0,12.216,0.39399999999999996,0.0,101.6,0.03,84.01,10408.0,86.22,1.13,8.48,0.0,0.02,37552.0,451.46,1.93,12.31,13.0,1.0,11387.0,0.0,0.0,0.0,151552.0,7.0,13.0,40.0
